transaction_id,timestamp,user_id,transaction_type,electricity_quantity,price_per_mwh,total_cost,carbon_tax_fee,transaction_status
TXN1691,2025-02-14 10:47:19,U9996,,0.0,0.0,0.0,0.0,Success
TXN1444,2025-02-14 10:13:44,U1205,,0.0,0.0,0.0,0.0,Pending
TXN4567,2025-02-14 10:49:42,U8039,Sell,40.44,34.71,1403.67,181.98,Pending
TXN3948,2025-02-14 10:02:09,U6359,,0.0,0.0,0.0,0.0,Failed
TXN6205,2025-02-14 10:00:30,U5964,Sell,96.85,37.96,3676.43,0.0,Failed
TXN7842,2025-02-14 10:52:50,U3364,,0.0,0.0,0.0,0.0,Pending
TXN2180,2025-02-14 10:27:40,U6858,,0.0,0.0,0.0,0.0,Pending
TXN2855,2025-02-14 10:26:00,U9624,Buy,41.19,33.55,1381.92,0.0,Failed
TXN5499,2025-02-14 10:41:17,U9359,Buy,29.4,35.19,1034.59,58.8,Pending
TXN1968,2025-02-14 10:00:34,U2072,Sell,24.06,30.82,741.53,0.0,Success
TXN4454,2025-02-14 10:45:58,U1070,Sell,89.57,35.02,3136.74,179.14,Pending
TXN1114,2025-02-14 10:08:24,U1904,,0.0,0.0,0.0,0.0,Failed
TXN1775,2025-02-14 10:10:02,U7103,Buy,72.6,33.75,2450.25,0.0,Success
TXN5950,2025-02-14 10:26:55,U7704,Sell,47.46,32.95,1563.81,213.57,Success
TXN7169,2025-02-14 10:21:13,U9376,Sell,26.56,36.49,969.17,0.0,Failed
TXN8616,2025-02-14 10:50:28,U3569,Sell,56.54,35.63,2014.52,0.0,Pending
TXN7705,2025-02-14 10:24:23,U6231,Sell,56.47,39.92,2254.28,0.0,Pending
TXN8004,2025-02-14 10:37:37,U8006,,0.0,0.0,0.0,0.0,Pending
TXN1868,2025-02-14 10:45:00,U1124,Sell,29.02,33.48,971.59,0.0,Pending
TXN4069,2025-02-14 10:41:14,U3990,Sell,44.67,39.99,1786.35,0.0,Success
TXN6103,2025-02-14 10:08:40,U7027,Buy,47.8,39.11,1869.46,95.6,Failed
TXN9383,2025-02-14 10:33:59,U8863,Sell,57.84,34.88,2017.46,0.0,Pending
TXN4963,2025-02-14 10:18:27,U3854,,0.0,0.0,0.0,0.0,Pending
TXN6058,2025-02-14 10:53:20,U7977,Buy,97.14,38.93,3781.66,0.0,Success
TXN6404,2025-02-14 10:48:47,U7228,Sell,23.92,35.65,852.75,107.64,Pending
TXN7566,2025-02-14 10:39:43,U7395,Sell,66.65,37.09,2472.05,0.0,Failed
TXN4267,2025-02-14 10:01:16,U8184,,0.0,0.0,0.0,0.0,Pending
TXN8516,2025-02-14 10:31:57,U7274,Buy,79.61,37.96,3022.0,0.0,Pending
TXN4404,2025-02-14 10:52:38,U2555,Sell,22.41,34.2,766.42,44.82,Pending
TXN6121,2025-02-14 10:38:17,U6579,Buy,89.04,39.15,3485.92,0.0,Failed
TXN2385,2025-02-14 10:08:13,U1991,Sell,28.94,38.17,1104.64,0.0,Failed
TXN5667,2025-02-14 10:17:32,U8455,,0.0,0.0,0.0,0.0,Success
TXN6720,2025-02-14 10:02:38,U4506,Buy,53.43,32.36,1728.99,0.0,Failed
TXN2661,2025-02-14 10:47:04,U8034,,0.0,0.0,0.0,0.0,Success
TXN9590,2025-02-14 10:27:04,U7463,,0.0,0.0,0.0,0.0,Success
TXN1902,2025-02-14 10:08:42,U4229,,0.0,0.0,0.0,0.0,Pending
TXN9590,2025-02-14 10:39:41,U6822,,0.0,0.0,0.0,0.0,Success
TXN4206,2025-02-14 10:02:04,U1412,Sell,18.67,35.86,669.51,0.0,Pending
TXN8513,2025-02-14 10:06:20,U7362,Buy,53.28,39.67,2113.62,239.76,Success
TXN8277,2025-02-14 10:13:45,U6758,Buy,85.87,35.14,3017.47,0.0,Pending
TXN2036,2025-02-14 10:00:10,U7067,,0.0,0.0,0.0,0.0,Failed
TXN9773,2025-02-14 10:13:53,U6054,,0.0,0.0,0.0,0.0,Pending
TXN9939,2025-02-14 10:44:24,U5448,Sell,99.74,33.87,3378.19,199.48,Pending
TXN9985,2025-02-14 10:20:18,U8628,Buy,40.58,37.31,1514.04,0.0,Success
TXN4228,2025-02-14 10:20:53,U7328,,0.0,0.0,0.0,0.0,Failed
TXN2598,2025-02-14 10:59:50,U9050,Buy,15.01,36.79,552.22,0.0,Pending
TXN9755,2025-02-14 10:29:38,U5233,Buy,58.84,36.85,2168.25,264.78,Pending
TXN4271,2025-02-14 10:35:57,U9688,Sell,58.09,39.64,2302.69,261.41,Success
TXN5423,2025-02-14 10:26:38,U9956,Buy,66.66,35.34,2355.76,0.0,Success
TXN3678,2025-02-14 10:33:05,U8684,Buy,39.7,38.37,1523.29,0.0,Failed
TXN1013,2025-02-14 10:19:01,U4137,Buy,76.62,31.4,2405.87,0.0,Success
TXN7336,2025-02-14 10:14:27,U5698,Buy,71.12,38.0,2702.56,142.24,Success
TXN9222,2025-02-14 10:40:52,U9466,Sell,65.91,38.28,2523.03,131.82,Pending
TXN9367,2025-02-14 10:30:30,U3348,Buy,36.02,39.54,1424.23,0.0,Pending
TXN2071,2025-02-14 10:26:58,U9009,Buy,31.2,35.24,1099.49,140.4,Failed
TXN9172,2025-02-14 10:41:47,U7398,,0.0,0.0,0.0,0.0,Pending
TXN4218,2025-02-14 10:56:24,U9068,Sell,72.42,39.62,2869.28,144.84,Failed
TXN8647,2025-02-14 10:22:58,U3075,Sell,81.63,34.15,2787.66,0.0,Failed
TXN9378,2025-02-14 10:46:31,U8260,Buy,84.04,37.39,3142.26,0.0,Failed
TXN1149,2025-02-14 10:36:20,U6471,Sell,54.78,35.76,1958.93,246.51,Failed
TXN8456,2025-02-14 10:30:42,U3128,Sell,19.56,36.63,716.48,88.02,Pending
TXN9411,2025-02-14 10:15:44,U8725,Buy,29.39,32.33,950.18,58.78,Failed
TXN5261,2025-02-14 10:27:48,U3749,,0.0,0.0,0.0,0.0,Success
TXN2168,2025-02-14 10:08:59,U5589,Buy,93.14,38.38,3574.71,0.0,Failed
TXN4962,2025-02-14 10:44:13,U4524,Buy,17.28,35.89,620.18,0.0,Pending
TXN5178,2025-02-14 10:23:10,U3832,Sell,70.03,34.13,2390.12,0.0,Pending
TXN3458,2025-02-14 10:34:42,U3884,Sell,49.21,32.19,1584.07,0.0,Success
TXN1607,2025-02-14 10:55:50,U8026,Sell,19.24,36.33,698.99,0.0,Failed
TXN5104,2025-02-14 10:59:53,U4672,Buy,78.51,34.28,2691.32,353.3,Pending
TXN9904,2025-02-14 10:10:19,U8271,Sell,33.26,38.28,1273.19,66.52,Pending
TXN2540,2025-02-14 10:18:57,U9498,Buy,12.45,37.4,465.63,24.9,Failed
TXN8097,2025-02-14 10:34:28,U3428,,0.0,0.0,0.0,0.0,Success
TXN5390,2025-02-14 10:32:03,U3433,Sell,86.66,37.18,3222.02,0.0,Failed
TXN6530,2025-02-14 10:10:05,U7124,,0.0,0.0,0.0,0.0,Failed
TXN3131,2025-02-14 10:04:22,U3331,,0.0,0.0,0.0,0.0,Success
TXN9210,2025-02-14 10:07:49,U5098,Sell,65.67,37.46,2460.0,0.0,Success
TXN4724,2025-02-14 10:13:47,U2766,,0.0,0.0,0.0,0.0,Pending
TXN7785,2025-02-14 10:53:00,U1059,,0.0,0.0,0.0,0.0,Pending
TXN9231,2025-02-14 10:41:17,U4878,Sell,61.84,32.92,2035.77,0.0,Success
TXN2312,2025-02-14 10:49:01,U8562,Sell,55.87,33.53,1873.32,0.0,Failed
TXN6533,2025-02-14 10:47:21,U9155,Sell,34.01,32.51,1105.67,0.0,Failed
TXN1072,2025-02-14 10:07:53,U2321,Buy,69.19,35.83,2479.08,0.0,Failed
TXN2356,2025-02-14 10:01:53,U8289,,0.0,0.0,0.0,0.0,Pending
TXN1019,2025-02-14 10:09:07,U1067,Buy,11.22,39.73,445.77,0.0,Failed
TXN9659,2025-02-14 10:54:34,U3675,Buy,73.53,31.33,2303.69,0.0,Success
TXN3123,2025-02-14 10:53:19,U9193,Buy,40.17,31.33,1258.53,80.34,Failed
TXN9699,2025-02-14 10:09:18,U9887,,0.0,0.0,0.0,0.0,Pending
TXN8827,2025-02-14 10:42:06,U7346,,0.0,0.0,0.0,0.0,Success
TXN6801,2025-02-14 10:39:24,U9510,,0.0,0.0,0.0,0.0,Success
TXN1085,2025-02-14 10:01:18,U5588,,0.0,0.0,0.0,0.0,Success
TXN5977,2025-02-14 10:59:13,U2553,,0.0,0.0,0.0,0.0,Pending
TXN6883,2025-02-14 10:10:50,U4480,,0.0,0.0,0.0,0.0,Failed
TXN2832,2025-02-14 10:39:35,U2672,Sell,14.22,31.37,446.08,0.0,Failed
TXN6703,2025-02-14 10:06:42,U6742,Sell,99.62,30.32,3020.48,199.24,Pending
TXN5522,2025-02-14 10:00:04,U2873,Sell,67.62,34.67,2344.39,304.29,Failed
TXN6191,2025-02-14 10:20:30,U9056,Sell,17.63,31.51,555.52,0.0,Success
TXN3713,2025-02-14 10:08:05,U4855,,0.0,0.0,0.0,0.0,Pending
TXN2575,2025-02-14 10:46:28,U3088,,0.0,0.0,0.0,0.0,Success
TXN8038,2025-02-14 10:45:23,U7138,Sell,93.67,31.05,2908.45,0.0,Success
TXN4541,2025-02-14 10:57:22,U8570,,0.0,0.0,0.0,0.0,Failed
TXN9561,2025-02-14 10:03:14,U3543,Buy,74.91,33.36,2499.0,337.09,Pending
TXN5388,2025-02-14 10:08:23,U3084,Buy,35.19,35.32,1242.91,158.35,Pending
TXN2275,2025-02-14 10:05:31,U6772,,0.0,0.0,0.0,0.0,Failed
TXN1143,2025-02-14 10:10:42,U5180,,0.0,0.0,0.0,0.0,Failed
TXN7043,2025-02-14 10:38:28,U3865,Sell,35.48,38.02,1348.95,0.0,Success
TXN2227,2025-02-14 10:05:06,U5154,Buy,16.08,38.5,619.08,0.0,Success
TXN7258,2025-02-14 10:15:12,U2394,,0.0,0.0,0.0,0.0,Failed
TXN2729,2025-02-14 10:47:24,U1690,Sell,23.75,34.92,829.35,47.5,Pending
TXN2801,2025-02-14 10:11:40,U4560,,0.0,0.0,0.0,0.0,Pending
TXN9156,2025-02-14 10:20:56,U4693,Buy,96.9,37.55,3638.59,436.05,Success
TXN8165,2025-02-14 10:30:51,U4828,,0.0,0.0,0.0,0.0,Success
TXN3521,2025-02-14 10:35:30,U7153,Sell,34.36,31.25,1073.75,154.62,Pending
TXN7748,2025-02-14 10:34:31,U4600,Buy,31.07,30.64,951.98,139.81,Failed
TXN5833,2025-02-14 10:51:14,U4888,Sell,73.26,32.6,2388.28,0.0,Failed
TXN6623,2025-02-14 10:56:20,U6601,Sell,59.96,36.5,2188.54,269.82,Failed
TXN7191,2025-02-14 10:25:48,U1873,,0.0,0.0,0.0,0.0,Pending
TXN7074,2025-02-14 10:26:32,U7868,Sell,75.27,32.26,2428.21,150.54,Success
TXN2178,2025-02-14 10:31:53,U6700,,0.0,0.0,0.0,0.0,Pending
TXN7803,2025-02-14 10:45:29,U7855,Buy,38.45,37.01,1423.03,0.0,Pending
TXN6294,2025-02-14 10:25:22,U8877,,0.0,0.0,0.0,0.0,Success
TXN3463,2025-02-14 10:45:28,U6657,Sell,69.41,34.57,2399.5,138.82,Success
TXN4339,2025-02-14 10:31:50,U6960,Buy,65.8,30.41,2000.98,0.0,Pending
TXN7636,2025-02-14 10:08:37,U5980,,0.0,0.0,0.0,0.0,Failed
TXN8569,2025-02-14 10:18:48,U9689,,0.0,0.0,0.0,0.0,Pending
TXN1715,2025-02-14 10:53:46,U5351,,0.0,0.0,0.0,0.0,Success
TXN2083,2025-02-14 10:57:22,U2745,,0.0,0.0,0.0,0.0,Pending
TXN2715,2025-02-14 10:58:04,U8179,,0.0,0.0,0.0,0.0,Failed
TXN5600,2025-02-14 10:01:35,U7680,,0.0,0.0,0.0,0.0,Pending
TXN3164,2025-02-14 10:44:35,U3312,Sell,57.91,32.05,1856.02,260.59,Failed
TXN3869,2025-02-14 10:46:25,U3972,,0.0,0.0,0.0,0.0,Failed
TXN9853,2025-02-14 10:40:40,U2020,,0.0,0.0,0.0,0.0,Success
TXN8852,2025-02-14 10:33:53,U8642,Buy,42.1,36.62,1541.7,0.0,Success
TXN9771,2025-02-14 10:05:08,U7258,Sell,90.67,34.73,3148.97,0.0,Failed
TXN1127,2025-02-14 10:23:06,U4282,Sell,42.0,34.39,1444.38,0.0,Success
TXN6843,2025-02-14 10:38:53,U5119,Sell,41.37,33.34,1379.28,0.0,Success
TXN2138,2025-02-14 10:31:05,U2606,Buy,19.33,35.19,680.22,38.66,Pending
TXN8690,2025-02-14 10:05:05,U7657,Sell,11.34,31.45,356.64,0.0,Success
TXN1903,2025-02-14 10:57:24,U3190,,0.0,0.0,0.0,0.0,Pending
TXN8118,2025-02-14 10:39:22,U8693,Sell,17.91,31.43,562.91,0.0,Pending
TXN2635,2025-02-14 10:50:19,U8408,Sell,24.44,30.5,745.42,0.0,Success
TXN7749,2025-02-14 10:40:04,U5624,Sell,41.34,37.7,1558.52,0.0,Success
TXN5082,2025-02-14 10:19:24,U3196,,0.0,0.0,0.0,0.0,Failed
TXN3532,2025-02-14 10:22:46,U7696,Sell,48.86,38.21,1866.94,219.87,Failed
TXN7670,2025-02-14 10:47:49,U9195,Sell,34.61,39.56,1369.17,69.22,Pending
TXN5587,2025-02-14 10:13:33,U8864,Sell,61.13,31.17,1905.42,122.26,Failed
TXN1019,2025-02-14 10:59:53,U9220,Sell,54.19,36.29,1966.56,0.0,Success
TXN9906,2025-02-14 10:31:47,U3142,Sell,27.15,36.67,995.59,122.17,Success
TXN7693,2025-02-14 10:58:38,U4720,Sell,42.35,39.6,1677.06,0.0,Success
TXN5364,2025-02-14 10:13:53,U3813,Sell,29.61,38.56,1141.76,133.25,Success
TXN2454,2025-02-14 10:41:11,U5352,,0.0,0.0,0.0,0.0,Success
TXN6281,2025-02-14 10:50:40,U5699,Buy,31.86,36.29,1156.2,143.37,Failed
TXN4034,2025-02-14 10:27:19,U6056,,0.0,0.0,0.0,0.0,Failed
TXN9262,2025-02-14 10:10:59,U2456,Sell,80.27,36.19,2904.97,0.0,Success
TXN3049,2025-02-14 10:50:31,U2590,Buy,19.87,33.91,673.79,0.0,Success
TXN1979,2025-02-14 10:04:56,U1221,Buy,52.03,35.38,1840.82,234.13,Pending
TXN5322,2025-02-14 10:26:00,U9050,Buy,96.62,33.66,3252.23,0.0,Failed
TXN3196,2025-02-14 10:46:02,U3055,Sell,19.78,30.81,609.42,0.0,Failed
TXN8006,2025-02-14 10:48:41,U6019,Buy,45.61,38.37,1750.06,91.22,Success
TXN2604,2025-02-14 10:31:01,U8570,Sell,62.54,36.23,2265.82,281.43,Failed
TXN9913,2025-02-14 10:13:23,U8435,,0.0,0.0,0.0,0.0,Pending
TXN4565,2025-02-14 10:50:33,U7712,Sell,18.63,30.46,567.47,0.0,Pending
TXN5147,2025-02-14 10:50:35,U5507,Sell,27.1,32.28,874.79,54.2,Success
TXN1229,2025-02-14 10:33:25,U3009,,0.0,0.0,0.0,0.0,Failed
TXN2875,2025-02-14 10:42:52,U1924,Buy,57.29,33.32,1908.9,0.0,Failed
TXN5260,2025-02-14 10:19:05,U8672,Buy,52.53,36.49,1916.82,0.0,Pending
TXN6489,2025-02-14 10:21:54,U2950,Sell,24.88,37.11,923.3,111.96,Success
TXN3734,2025-02-14 10:33:40,U4009,,0.0,0.0,0.0,0.0,Pending
TXN8466,2025-02-14 10:25:58,U3126,Buy,71.9,31.74,2282.11,323.55,Failed
TXN1716,2025-02-14 10:59:27,U9392,Sell,95.17,34.44,3277.65,428.26,Pending
TXN4554,2025-02-14 10:35:04,U8339,,0.0,0.0,0.0,0.0,Failed
TXN3250,2025-02-14 10:37:19,U2946,,0.0,0.0,0.0,0.0,Pending
TXN3457,2025-02-14 10:29:58,U2837,,0.0,0.0,0.0,0.0,Failed
TXN2399,2025-02-14 10:21:13,U7940,Sell,77.86,35.39,2755.47,0.0,Failed
TXN8825,2025-02-14 10:40:22,U2250,Buy,31.45,35.91,1129.37,0.0,Failed
TXN2506,2025-02-14 10:05:03,U9640,Buy,34.1,32.09,1094.27,0.0,Failed
TXN9284,2025-02-14 10:03:27,U4193,,0.0,0.0,0.0,0.0,Success
TXN4337,2025-02-14 10:58:57,U1588,Sell,46.4,33.36,1547.9,208.8,Failed
TXN5241,2025-02-14 10:48:10,U3171,Buy,37.61,30.23,1136.95,0.0,Failed
TXN3260,2025-02-14 10:08:53,U7013,,0.0,0.0,0.0,0.0,Success
TXN4394,2025-02-14 10:58:50,U8810,,0.0,0.0,0.0,0.0,Success
TXN6947,2025-02-14 10:55:06,U5188,,0.0,0.0,0.0,0.0,Success
TXN3152,2025-02-14 10:17:16,U7358,Sell,24.4,30.11,734.68,0.0,Success
TXN9055,2025-02-14 10:32:03,U6714,Buy,10.55,35.92,378.96,47.48,Success
TXN8738,2025-02-14 10:54:07,U3724,,0.0,0.0,0.0,0.0,Pending
TXN2020,2025-02-14 10:53:04,U3981,,0.0,0.0,0.0,0.0,Success
TXN5725,2025-02-14 10:54:51,U7527,,0.0,0.0,0.0,0.0,Pending
TXN1282,2025-02-14 10:27:02,U8030,Sell,35.49,38.12,1352.88,70.98,Failed
TXN8561,2025-02-14 10:01:48,U6484,Buy,20.85,39.96,833.17,0.0,Failed
TXN3733,2025-02-14 10:59:39,U4833,Sell,92.79,31.64,2935.88,185.58,Failed
TXN2112,2025-02-14 10:51:52,U7219,,0.0,0.0,0.0,0.0,Pending
TXN6323,2025-02-14 10:10:38,U1856,Buy,27.9,30.02,837.56,55.8,Success
TXN5586,2025-02-14 10:02:45,U3845,,0.0,0.0,0.0,0.0,Pending
TXN8717,2025-02-14 10:33:52,U2888,,0.0,0.0,0.0,0.0,Pending
TXN5152,2025-02-14 10:44:25,U7392,Buy,84.44,37.43,3160.59,0.0,Failed
TXN3756,2025-02-14 10:30:22,U3287,Sell,69.44,34.61,2403.32,312.48,Success
TXN3928,2025-02-14 10:33:24,U8061,Buy,28.56,36.3,1036.73,0.0,Success
TXN1005,2025-02-14 10:37:37,U5743,,0.0,0.0,0.0,0.0,Success
TXN2318,2025-02-14 10:27:29,U1475,,0.0,0.0,0.0,0.0,Success
TXN2892,2025-02-14 10:29:37,U5759,,0.0,0.0,0.0,0.0,Success
TXN8292,2025-02-14 10:57:23,U9565,Buy,26.86,31.75,852.8,53.72,Success
TXN9184,2025-02-14 10:12:15,U7993,,0.0,0.0,0.0,0.0,Failed
TXN6450,2025-02-14 10:27:55,U8996,,0.0,0.0,0.0,0.0,Success
TXN3975,2025-02-14 10:17:46,U9196,Sell,20.25,30.64,620.46,91.12,Success
TXN7181,2025-02-14 10:04:30,U9762,,0.0,0.0,0.0,0.0,Pending
TXN3539,2025-02-14 10:16:16,U5153,,0.0,0.0,0.0,0.0,Failed
TXN9023,2025-02-14 10:49:05,U3284,Sell,18.9,38.46,726.89,0.0,Success
TXN1236,2025-02-14 10:22:44,U9574,Buy,78.65,34.91,2745.67,0.0,Success
TXN5298,2025-02-14 10:35:45,U3932,,0.0,0.0,0.0,0.0,Success
TXN4133,2025-02-14 10:27:50,U4364,,0.0,0.0,0.0,0.0,Failed
TXN8619,2025-02-14 10:12:12,U1394,Buy,65.73,31.37,2061.95,131.46,Failed
TXN9765,2025-02-14 10:11:35,U2952,Sell,46.5,37.24,1731.66,0.0,Failed
TXN1531,2025-02-14 10:28:39,U7299,Buy,42.2,37.4,1578.28,0.0,Pending
TXN4179,2025-02-14 10:21:25,U4997,Sell,40.55,31.39,1272.86,0.0,Success
TXN5508,2025-02-14 10:49:29,U6148,Sell,80.71,39.34,3175.13,0.0,Pending
TXN3609,2025-02-14 10:32:49,U2363,Buy,69.4,37.88,2628.87,0.0,Pending
TXN1622,2025-02-14 10:17:56,U2085,,0.0,0.0,0.0,0.0,Pending
TXN8509,2025-02-14 10:13:43,U9978,Sell,85.85,33.0,2833.05,386.32,Success
TXN2933,2025-02-14 10:45:33,U3294,Buy,65.08,39.54,2573.26,0.0,Success
TXN6829,2025-02-14 10:48:38,U7275,Sell,12.59,32.93,414.59,56.66,Pending
TXN2394,2025-02-14 10:57:19,U8898,Sell,61.26,39.5,2419.77,122.52,Success
TXN2277,2025-02-14 10:22:28,U4749,Sell,11.0,39.78,437.58,0.0,Success
TXN4071,2025-02-14 10:30:00,U6291,Sell,82.23,36.91,3035.11,0.0,Pending
TXN8639,2025-02-14 10:59:11,U6060,,0.0,0.0,0.0,0.0,Success
TXN3575,2025-02-14 10:12:17,U6267,,0.0,0.0,0.0,0.0,Failed
TXN5739,2025-02-14 10:27:04,U8413,Buy,54.99,36.56,2010.43,109.98,Success
TXN3060,2025-02-14 10:55:29,U7514,Sell,17.3,30.79,532.67,0.0,Pending
TXN9105,2025-02-14 10:31:05,U8633,,0.0,0.0,0.0,0.0,Pending
TXN8562,2025-02-14 10:41:04,U9510,Buy,44.11,31.76,1400.93,0.0,Success
TXN2222,2025-02-14 10:59:44,U5201,Buy,15.16,37.52,568.8,30.32,Failed
TXN8379,2025-02-14 10:09:55,U7224,Buy,74.88,34.0,2545.92,149.76,Failed
TXN1045,2025-02-14 10:12:23,U5059,Sell,31.82,35.92,1142.97,63.64,Failed
TXN8003,2025-02-14 10:41:30,U3001,,0.0,0.0,0.0,0.0,Success
TXN1281,2025-02-14 10:06:56,U8493,,0.0,0.0,0.0,0.0,Failed
TXN9699,2025-02-14 10:16:36,U3160,Buy,65.93,38.58,2543.58,131.86,Success
TXN4997,2025-02-14 10:05:14,U7602,Buy,12.52,33.52,419.67,25.04,Failed
TXN2172,2025-02-14 10:35:02,U2203,Buy,95.08,36.3,3451.4,0.0,Pending
TXN5064,2025-02-14 10:37:52,U2151,Buy,85.96,32.86,2824.65,171.92,Pending
TXN6376,2025-02-14 10:42:10,U5033,,0.0,0.0,0.0,0.0,Pending
TXN6790,2025-02-14 10:22:02,U3736,Buy,59.22,38.84,2300.1,0.0,Failed
TXN8110,2025-02-14 10:16:06,U5881,,0.0,0.0,0.0,0.0,Success
TXN3965,2025-02-14 10:40:30,U6445,Sell,69.39,39.24,2722.86,138.78,Failed
TXN9209,2025-02-14 10:21:14,U6340,Sell,47.31,36.04,1705.05,0.0,Pending
TXN3539,2025-02-14 10:32:56,U5369,Sell,17.06,35.26,601.54,76.77,Success
TXN6312,2025-02-14 10:49:15,U1314,Buy,89.18,37.81,3371.9,178.36,Failed
TXN7502,2025-02-14 10:34:47,U4241,Sell,63.24,39.77,2515.05,126.48,Pending
TXN4648,2025-02-14 10:33:15,U3150,Sell,49.96,30.18,1507.79,0.0,Failed
TXN7250,2025-02-14 10:04:38,U1665,,0.0,0.0,0.0,0.0,Pending
TXN3637,2025-02-14 10:48:33,U6613,,0.0,0.0,0.0,0.0,Success
TXN7171,2025-02-14 10:12:15,U6617,,0.0,0.0,0.0,0.0,Success
TXN9187,2025-02-14 10:34:14,U3662,Buy,59.51,38.95,2317.91,0.0,Pending
TXN3812,2025-02-14 10:19:11,U3522,Buy,64.83,39.58,2565.97,129.66,Failed
TXN6650,2025-02-14 10:10:38,U9817,Sell,95.58,34.83,3329.05,430.11,Failed
TXN2507,2025-02-14 10:23:15,U9680,Buy,23.3,34.6,806.18,0.0,Pending
TXN3345,2025-02-14 10:22:52,U6865,,0.0,0.0,0.0,0.0,Success
TXN5298,2025-02-14 10:41:50,U7662,Buy,65.14,36.62,2385.43,0.0,Failed
TXN2560,2025-02-14 10:45:38,U2503,Buy,19.34,31.1,601.47,38.68,Success
TXN9390,2025-02-14 10:43:47,U1667,Buy,11.41,31.94,364.44,0.0,Pending
TXN5054,2025-02-14 10:20:02,U5405,Sell,87.01,39.84,3466.48,391.55,Success
TXN8375,2025-02-14 10:56:57,U8295,Buy,51.15,38.59,1973.88,0.0,Failed
TXN3293,2025-02-14 10:32:21,U8127,,0.0,0.0,0.0,0.0,Success
TXN2825,2025-02-14 10:32:14,U3956,Buy,79.0,38.25,3021.75,0.0,Failed
TXN3206,2025-02-14 10:56:27,U9358,Buy,79.51,32.55,2588.05,357.8,Success
TXN9633,2025-02-14 10:38:30,U9159,,0.0,0.0,0.0,0.0,Success
TXN8091,2025-02-14 10:39:36,U8932,,0.0,0.0,0.0,0.0,Pending
TXN9130,2025-02-14 10:59:51,U6634,Buy,17.72,32.94,583.7,0.0,Failed
TXN8252,2025-02-14 10:44:46,U5246,,0.0,0.0,0.0,0.0,Failed
TXN2522,2025-02-14 10:27:43,U2916,Buy,79.43,30.0,2382.9,357.44,Success
TXN1244,2025-02-14 10:40:17,U1824,Sell,53.89,37.3,2010.1,107.78,Success
TXN2638,2025-02-14 10:13:43,U5198,,0.0,0.0,0.0,0.0,Pending
TXN5750,2025-02-14 10:27:57,U9031,Sell,38.7,38.07,1473.31,0.0,Failed
TXN7542,2025-02-14 10:25:47,U7417,Sell,96.32,30.61,2948.36,433.44,Failed
TXN2031,2025-02-14 10:20:55,U5392,,0.0,0.0,0.0,0.0,Success
TXN1006,2025-02-14 10:40:11,U1614,,0.0,0.0,0.0,0.0,Pending
TXN4435,2025-02-14 10:25:59,U2466,,0.0,0.0,0.0,0.0,Pending
TXN9398,2025-02-14 10:51:31,U3086,Buy,48.78,33.41,1629.74,219.51,Failed
TXN2465,2025-02-14 10:46:32,U4314,Buy,82.84,32.54,2695.61,0.0,Success
TXN4040,2025-02-14 10:04:34,U8885,Buy,21.56,38.9,838.68,97.02,Pending
TXN9155,2025-02-14 10:52:51,U8393,,0.0,0.0,0.0,0.0,Failed
TXN3959,2025-02-14 10:45:10,U3171,Sell,61.51,35.08,2157.77,0.0,Pending
TXN2029,2025-02-14 10:32:12,U5615,,0.0,0.0,0.0,0.0,Failed
TXN3774,2025-02-14 10:24:22,U4133,,0.0,0.0,0.0,0.0,Failed
TXN2621,2025-02-14 10:06:26,U6149,Buy,75.14,31.08,2335.35,0.0,Pending
TXN3998,2025-02-14 10:17:34,U6762,,0.0,0.0,0.0,0.0,Pending
TXN5090,2025-02-14 10:48:40,U7218,,0.0,0.0,0.0,0.0,Pending
TXN4247,2025-02-14 10:13:08,U2874,Sell,83.35,37.92,3160.63,166.7,Failed
TXN3327,2025-02-14 10:48:11,U1952,,0.0,0.0,0.0,0.0,Success
TXN6968,2025-02-14 10:57:23,U5522,Sell,32.23,30.97,998.16,0.0,Success
TXN5126,2025-02-14 10:24:55,U5153,,0.0,0.0,0.0,0.0,Success
TXN9846,2025-02-14 10:29:45,U2011,,0.0,0.0,0.0,0.0,Success
TXN9776,2025-02-14 10:08:00,U3152,Sell,15.19,33.88,514.64,30.38,Failed
TXN1517,2025-02-14 10:19:56,U1223,Buy,37.48,31.94,1197.11,0.0,Pending
TXN4265,2025-02-14 10:04:15,U3862,Buy,92.47,38.65,3573.97,416.12,Pending
TXN1924,2025-02-14 10:26:20,U4437,,0.0,0.0,0.0,0.0,Failed
TXN8114,2025-02-14 10:28:56,U2085,Sell,35.8,36.23,1297.03,0.0,Pending
TXN7616,2025-02-14 10:31:28,U9568,,0.0,0.0,0.0,0.0,Pending
TXN4392,2025-02-14 10:15:45,U2445,,0.0,0.0,0.0,0.0,Failed
TXN7143,2025-02-14 10:25:58,U1291,,0.0,0.0,0.0,0.0,Failed
TXN4677,2025-02-14 10:46:26,U8700,Buy,26.28,31.23,820.72,0.0,Failed
TXN2722,2025-02-14 10:49:56,U1892,Sell,11.53,37.82,436.06,23.06,Success
TXN4904,2025-02-14 10:22:15,U1078,Buy,48.86,37.23,1819.06,0.0,Failed
TXN9975,2025-02-14 10:53:20,U3157,Buy,32.93,35.97,1184.49,0.0,Success
TXN5891,2025-02-14 10:38:45,U9624,Sell,37.66,35.51,1337.31,0.0,Success
TXN9297,2025-02-14 10:04:24,U3555,,0.0,0.0,0.0,0.0,Pending
