TradeKey,Date,CurrencyKey,TraderKey,Trade_Amount,Exchange_Rate,Total_Value_USD,Transaction_Fee
6410,2020-12-02,3,4,823440,104.3089981,85892201.4,82.34
6411,2020-12-03,3,4,694017,104.4580002,72495627.92,69.4
6412,2020-12-03,3,2,60786,104.4580002,6349584.0,6.08
6413,2020-12-03,3,1,796273,104.4580002,83177085.19,79.63
6414,2020-12-04,3,3,325896,103.822998,33835499.76,32.59
6415,2020-12-04,3,4,101195,103.822998,10506368.28,10.12
6416,2020-12-07,3,2,377618,104.197998,39347039.61,37.76
6417,2020-12-08,3,3,671166,103.9980011,69799922.41,67.12
6418,2020-12-08,3,4,733037,103.9980011,76234382.73,73.3
6419,2020-12-08,3,3,527324,103.9980011,54840641.93,52.73
6420,2020-12-09,3,2,75411,104.1350021,7852924.64,7.54
6421,2020-12-09,3,3,350969,104.1350021,36548157.55,35.1
6422,2020-12-09,3,4,177939,104.1350021,18529678.14,17.79
6423,2020-12-10,3,4,990499,104.2720032,103281314.9,99.05
6424,2020-12-11,3,4,528028,104.1819992,55011012.67,52.8
6425,2020-12-14,3,2,549729,103.939003,57138284.18,54.97
6426,2020-12-14,3,3,506738,103.939003,52669842.5,50.67
6427,2020-12-15,3,1,357949,104.0100021,37230276.24,35.79
6428,2020-12-16,3,3,719967,103.6340027,74613062.02,72.0
6429,2020-12-16,3,3,131928,103.6340027,13672226.71,13.19
6430,2020-12-16,3,3,344096,103.6340027,35660045.79,34.41
6431,2020-12-17,3,3,867988,103.4749985,89815057.0,86.8
6432,2020-12-17,3,4,157378,103.4749985,16284688.31,15.74
6433,2020-12-18,3,3,301841,103.1309967,31129163.17,30.18
6434,2020-12-21,3,1,893024,103.4570007,92389584.59,89.3
6435,2020-12-21,3,2,954358,103.4570007,98735016.27,95.44
6436,2020-12-21,3,2,188615,103.4570007,19513542.19,18.86
6437,2020-12-22,3,1,124237,103.3399963,12838651.12,12.42
6438,2020-12-22,3,2,676018,103.3399963,69859697.62,67.6
6439,2020-12-22,3,1,572304,103.3399963,59141893.24,57.23
6440,2020-12-23,3,2,73319,103.5339966,7591009.1,7.33
6441,2020-12-23,3,3,678730,103.5339966,70271629.51,67.87
6442,2020-12-24,3,2,221375,103.552002,22923824.44,22.14
6443,2020-12-24,3,2,430559,103.552002,44585246.43,43.06
6444,2020-12-25,3,2,884927,103.6529999,91725338.24,88.49
6445,2020-12-25,3,4,914272,103.6529999,94767035.52,91.43
6446,2020-12-25,3,3,802212,103.6529999,83151680.36,80.22
6447,2020-12-28,3,4,535608,103.5329971,55453101.51,53.56
6448,2020-12-28,3,3,156427,103.5329971,16195356.14,15.64
6449,2020-12-29,3,1,904830,103.689003,93820920.58,90.48
6450,2020-12-29,3,2,447965,103.689003,46449044.23,44.8
6451,2020-12-30,3,4,947917,103.5589981,98165334.8,94.79
6452,2020-12-30,3,3,54834,103.5589981,5678554.1,5.48
6453,2020-12-30,3,1,331321,103.5589981,34311270.81,33.13
6454,2020-12-31,3,2,437977,103.1210022,45164627.18,43.8
6455,2021-01-01,3,3,403753,103.2259979,41677806.33,40.38
6456,2021-01-01,3,1,947546,103.2259979,97811381.41,94.75
6457,2021-01-01,3,3,529814,103.2259979,54690578.85,52.98
6458,2021-01-04,3,1,568795,103.2389984,58721826.09,56.88
6459,2021-01-04,3,1,726732,103.2389984,75027083.79,72.67
6460,2021-01-04,3,2,210875,103.2389984,21770523.79,21.09
6461,2021-01-05,3,1,889955,103.125,91776609.38,89.0
6462,2021-01-06,3,2,412971,102.6780014,42403036.92,41.3
6463,2021-01-07,3,4,668566,103.0240021,68878344.99,66.86
6464,2021-01-07,3,4,854993,103.0240021,88084800.63,85.5
6465,2021-01-07,3,2,158079,103.0240021,16285931.23,15.81
6466,2021-01-08,3,2,254579,103.7900009,26422754.64,25.46
6467,2021-01-08,3,2,543496,103.7900009,56409450.33,54.35
6468,2021-01-11,3,4,387527,104.0910034,40338074.27,38.75
6469,2021-01-11,3,4,404109,104.0910034,42064111.29,40.41
6470,2021-01-12,3,3,619278,104.1279984,64484178.59,61.93
6471,2021-01-12,3,2,417566,104.1279984,43480311.78,41.76
6472,2021-01-12,3,4,639389,104.1279984,66578296.77,63.94
6473,2021-01-13,3,1,501138,103.7519989,51994069.22,50.11
6474,2021-01-13,3,2,141975,103.7519989,14730190.04,14.2
6475,2021-01-14,3,2,52067,103.836998,5406480.97,5.21
6476,2021-01-15,3,1,487473,103.8280029,50613348.06,48.75
6477,2021-01-15,3,3,32737,103.8280029,3399017.33,3.27
6478,2021-01-15,3,3,622543,103.8280029,64637396.41,62.25
6479,2021-01-18,3,2,748504,103.9079971,77775551.46,74.85
6480,2021-01-18,3,2,199457,103.9079971,20725177.38,19.95
6481,2021-01-19,3,2,87288,103.7030029,9052027.72,8.73
6482,2021-01-20,3,4,860492,103.8970032,89402540.08,86.05
6483,2021-01-21,3,1,964486,103.5550003,99877348.02,96.45
6484,2021-01-22,3,3,198636,103.5059967,20560017.16,19.86
6485,2021-01-22,3,4,115208,103.5059967,11924718.87,11.52
6486,2021-01-22,3,3,256579,103.5059967,26557465.13,25.66
6487,2021-01-25,3,2,609801,103.7770004,63283318.62,60.98
6488,2021-01-26,3,4,627502,103.7600021,65109608.84,62.75
6489,2021-01-26,3,4,470330,103.7600021,48801441.79,47.03
6490,2021-01-26,3,3,943577,103.7600021,97905551.5,94.36
6491,2021-01-27,3,4,678102,103.6029968,70253399.34,67.81
6492,2021-01-28,3,1,181747,104.1429977,18927677.4,18.17
6493,2021-01-28,3,2,917597,104.1429977,95561302.26,91.76
6494,2021-01-29,3,2,463740,104.2910004,48363908.53,46.37
6495,2021-02-01,3,2,399462,104.685997,41818077.73,39.95
6496,2021-02-02,3,4,832453,104.8809967,87308500.35,83.25
6497,2021-02-02,3,4,309902,104.8809967,32502830.64,30.99
6498,2021-02-03,3,3,859317,105.0279999,90252345.79,85.93
6499,2021-02-03,3,2,340195,105.0279999,35730000.43,34.02
6500,2021-02-03,3,3,862193,105.0279999,90554406.32,86.22
6501,2021-02-04,3,3,302465,104.9950027,31757313.49,30.25
6502,2021-02-04,3,2,45165,104.9950027,4742099.3,4.52
6503,2021-02-04,3,3,294590,104.9950027,30930477.85,29.46
6504,2021-02-05,3,4,957626,105.5719986,101098490.73,95.76
6505,2021-02-05,3,1,675709,105.5719986,71335949.6,67.57
6506,2021-02-08,3,2,974703,105.4000015,102733697.66,97.47
6507,2021-02-09,3,1,759637,105.2099991,79921408.09,75.96
6508,2021-02-09,3,1,195225,105.2099991,20539622.07,19.52
6509,2021-02-09,3,4,996299,105.2099991,104820616.89,99.63
6510,2021-02-10,3,1,247066,104.5749969,25836926.18,24.71
6511,2021-02-11,3,1,665688,104.6149979,69640948.72,66.57
6512,2021-02-11,3,1,389014,104.6149979,40696698.79,38.9
6513,2021-02-12,3,1,395932,104.7409973,41470312.54,39.59
6514,2021-02-12,3,3,82346,104.7409973,8625002.16,8.23
6515,2021-02-15,3,4,715172,105.0589981,75135253.79,71.52
6516,2021-02-16,3,3,822756,105.387001,86707787.39,82.28
6517,2021-02-16,3,2,428278,105.387001,45134934.01,42.83
6518,2021-02-16,3,2,742823,105.387001,78283888.24,74.28
6519,2021-02-17,3,3,509648,106.1029968,54075180.11,50.96
6520,2021-02-17,3,4,47786,106.1029968,5070237.81,4.78
6521,2021-02-17,3,2,523576,106.1029968,55552982.65,52.36
6522,2021-02-18,3,4,74257,105.8610001,7860920.28,7.43
6523,2021-02-18,3,3,343316,105.8610001,36343775.11,34.33
6524,2021-02-18,3,3,656615,105.8610001,69509920.58,65.66
6525,2021-02-19,3,2,67996,105.6520004,7183913.42,6.8
6526,2021-02-19,3,2,44061,105.6520004,4655132.79,4.41
6527,2021-02-19,3,4,737784,105.6520004,77948355.46,73.78
6528,2021-02-22,3,4,266230,105.5139999,28090992.19,26.62
6529,2021-02-23,3,4,31826,104.9840012,3341220.82,3.18
6530,2021-02-23,3,4,928786,104.9840012,97507670.54,92.88
6531,2021-02-23,3,4,953069,104.9840012,100056997.04,95.31
6532,2021-02-24,3,2,993592,105.2829971,104608343.65,99.36
6533,2021-02-24,3,4,908581,105.2829971,95658130.79,90.86
6534,2021-02-24,3,3,49150,105.2829971,5174659.31,4.92
6535,2021-02-25,3,3,628198,105.9440002,66553809.04,62.82
6536,2021-02-25,3,3,776586,105.9440002,82274627.34,77.66
6537,2021-02-25,3,4,815358,105.9440002,86382288.12,81.54
6538,2021-02-26,3,3,865122,106.3789978,92030811.33,86.51
6539,2021-02-26,3,4,968065,106.3789978,102981784.51,96.81
6540,2021-02-26,3,3,913022,106.3789978,97126365.33,91.3
6541,2021-03-01,3,4,487620,106.5029984,51932992.08,48.76
6542,2021-03-01,3,3,119243,106.5029984,12699737.04,11.92
6543,2021-03-02,3,3,253073,106.8509979,27041102.59,25.31
6544,2021-03-02,3,3,364781,106.8509979,38977213.86,36.48
6545,2021-03-03,3,2,221830,106.7580032,23682127.85,22.18
6546,2021-03-04,3,1,713718,107.0579987,76409220.72,71.37
6547,2021-03-05,3,4,905647,107.9550018,97769123.52,90.56
6548,2021-03-08,3,2,439171,108.4189987,47614480.08,43.92
6549,2021-03-08,3,2,215200,108.4189987,23331768.52,21.52
6550,2021-03-08,3,1,666444,108.4189987,72255191.17,66.64
6551,2021-03-09,3,3,345940,108.939003,37686358.7,34.59
6552,2021-03-09,3,4,254112,108.939003,27682707.93,25.41
6553,2021-03-10,3,3,397227,108.5770035,43129717.37,39.72
6554,2021-03-11,3,3,230554,108.4319992,24999431.14,23.06
6555,2021-03-11,3,1,415575,108.4319992,45061628.07,41.56
6556,2021-03-11,3,2,709235,108.4319992,76903768.95,70.92
6557,2021-03-12,3,2,566319,108.5550003,61476759.21,56.63
6558,2021-03-12,3,1,349478,108.5550003,37937584.39,34.95
6559,2021-03-12,3,3,995201,108.5550003,108034044.85,99.52
6560,2021-03-15,3,1,861603,109.1169968,94015531.79,86.16
6561,2021-03-16,3,3,940210,109.1340027,102608880.68,94.02
6562,2021-03-17,3,3,472839,109.0289993,51553163.0,47.28
6563,2021-03-17,3,2,461846,109.0289993,50354607.21,46.18
6564,2021-03-17,3,2,139205,109.0289993,15177381.85,13.92
6565,2021-03-18,3,1,644319,108.8909988,70160539.46,64.43
6566,2021-03-19,3,4,809544,108.9309998,88184437.3,80.95
6567,2021-03-19,3,1,966170,108.9309998,105245864.08,96.62
6568,2021-03-22,3,4,785739,108.8710022,85544192.4,78.57
6569,2021-03-23,3,3,874996,108.776001,95178565.77,87.5
6570,2021-03-23,3,3,414296,108.776001,45065462.11,41.43
6571,2021-03-24,3,4,424293,108.5199966,46044274.92,42.43
6572,2021-03-24,3,2,28158,108.5199966,3055706.06,2.82
6573,2021-03-25,3,3,678587,108.7900009,73823480.34,67.86
6574,2021-03-25,3,4,807835,108.7900009,87884370.38,80.78
6575,2021-03-25,3,3,256223,108.7900009,27874500.4,25.62
6576,2021-03-26,3,3,324170,109.1790009,35392556.72,32.42
6577,2021-03-26,3,4,399717,109.1790009,43640702.7,39.97
6578,2021-03-26,3,1,502450,109.1790009,54856989.0,50.25
6579,2021-03-29,3,4,608846,109.7910004,66845811.43,60.88
6580,2021-03-29,3,2,680842,109.7910004,74750324.29,68.08
6581,2021-03-29,3,2,136990,109.7910004,15040269.14,13.7
6582,2021-03-30,3,1,124963,109.8359985,13725435.88,12.5
6583,2021-03-30,3,1,520648,109.8359985,57185892.95,52.06
6584,2021-03-31,3,1,524972,110.3050003,57907036.62,52.5
6585,2021-03-31,3,1,216389,110.3050003,23868788.71,21.64
6586,2021-04-01,3,3,78230,110.75,8663972.5,7.82
6587,2021-04-01,3,3,586028,110.75,64902601.0,58.6
6588,2021-04-01,3,1,708170,110.75,78429827.5,70.82
6589,2021-04-02,3,1,897785,110.612999,99306691.31,89.78
6590,2021-04-02,3,3,44065,110.612999,4874161.8,4.41
6591,2021-04-02,3,1,63713,110.612999,7047486.01,6.37
6592,2021-04-05,3,2,960342,110.677002,106287773.45,96.03
6593,2021-04-05,3,3,798783,110.677002,88406907.69,79.88
6594,2021-04-05,3,2,140625,110.677002,15563953.41,14.06
6595,2021-04-06,3,2,775402,110.1930008,85443873.21,77.54
6596,2021-04-06,3,4,77004,110.1930008,8485301.83,7.7
6597,2021-04-07,3,3,205293,109.7929993,22539734.21,20.53
6598,2021-04-07,3,2,176467,109.7929993,19374841.21,17.65
6599,2021-04-08,3,1,941482,109.8519974,103423678.22,94.15
6600,2021-04-09,3,4,221126,109.3300018,24175705.98,22.11
6601,2021-04-12,3,4,579176,109.6940002,63532132.26,57.92
6602,2021-04-12,3,1,388610,109.6940002,42628185.42,38.86
6603,2021-04-13,3,3,248858,109.3740005,27218595.02,24.89
6604,2021-04-13,3,2,628648,109.3740005,68757746.67,62.86
6605,2021-04-13,3,3,643073,109.3740005,70335466.62,64.31
6606,2021-04-14,3,3,974013,108.9240036,106093395.52,97.4
6607,2021-04-15,3,3,835008,108.8939972,90927358.81,83.5
6608,2021-04-15,3,4,478434,108.8939972,52098590.66,47.84
6609,2021-04-16,3,3,563530,108.689003,61249513.86,56.35
6610,2021-04-16,3,4,647000,108.689003,70321784.94,64.7
6611,2021-04-16,3,1,947094,108.689003,102938702.61,94.71
6612,2021-04-19,3,1,669797,108.7190018,72819661.25,66.98
6613,2021-04-20,3,3,288160,108.0979996,31149519.56,28.82
6614,2021-04-21,3,1,94393,108.1330032,10206998.57,9.44
6615,2021-04-21,3,3,275204,108.1330032,29758635.01,27.52
6616,2021-04-21,3,3,141448,108.1330032,15295197.04,14.14
6617,2021-04-22,3,4,828260,108.0390015,89484383.38,82.83
6618,2021-04-23,3,1,460064,107.9779968,49676789.12,46.01
6619,2021-04-23,3,2,732790,107.9779968,79125196.28,73.28
6620,2021-04-23,3,2,213697,107.9779968,23074573.98,21.37
6621,2021-04-26,3,1,508789,107.8740005,54885104.84,50.88
6622,2021-04-27,3,1,45837,108.2020035,4959655.23,4.58
6623,2021-04-27,3,3,235892,108.2020035,25523987.01,23.59
6624,2021-04-27,3,3,230774,108.2020035,24970209.16,23.08
6625,2021-04-28,3,4,452114,108.75,49167397.5,45.21
6626,2021-04-29,3,1,675746,108.5049973,73321817.91,67.57
6627,2021-04-29,3,4,833072,108.5049973,90392475.11,83.31
6628,2021-04-30,3,2,318700,108.9039993,34707704.58,31.87
6629,2021-05-03,3,1,538140,109.2829971,58809552.06,53.81
6630,2021-05-03,3,3,421432,109.2829971,46055352.03,42.14
6631,2021-05-03,3,3,897209,109.2829971,98049688.55,89.72
6632,2021-05-04,3,1,306586,109.086998,33444546.37,30.66
6633,2021-05-05,3,2,710132,109.3290024,77638023.13,71.01
6634,2021-05-05,3,4,641288,109.3290024,70111377.29,64.13
6635,2021-05-05,3,1,110909,109.3290024,12125570.33,11.09
6636,2021-05-06,3,1,164129,109.2190018,17926005.55,16.41
6637,2021-05-06,3,4,388553,109.2190018,42437370.81,38.86
6638,2021-05-07,3,2,713639,109.0500031,77822335.16,71.36
6639,2021-05-10,3,3,547289,108.5719986,59420260.54,54.73
6640,2021-05-10,3,4,857217,108.5719986,93069762.92,85.72
6641,2021-05-10,3,3,237429,108.5719986,25778141.06,23.74
6642,2021-05-11,3,2,804546,108.8440018,87570006.27,80.45
6643,2021-05-11,3,3,781633,108.8440018,85076063.66,78.16
6644,2021-05-11,3,1,180581,108.8440018,19655158.69,18.06
6645,2021-05-12,3,2,429682,108.7149963,46712877.04,42.97
6646,2021-05-12,3,4,521053,108.7149963,56646274.97,52.11
6647,2021-05-12,3,2,932891,108.7149963,101419241.61,93.29
6648,2021-05-13,3,3,938109,109.6640015,102876786.78,93.81
6649,2021-05-14,3,4,351784,109.5159988,38525976.12,35.18
6650,2021-05-17,3,3,253254,109.4120026,27709027.31,25.33
6651,2021-05-18,3,4,470714,109.2419968,51421737.28,47.07
6652,2021-05-18,3,4,990624,109.2419968,108217743.84,99.06
6653,2021-05-18,3,3,132074,109.2419968,14428027.49,13.21
6654,2021-05-19,3,1,104344,108.8679962,11359722.2,10.43
6655,2021-05-20,3,3,471235,109.2730026,51493263.38,47.12
6656,2021-05-20,3,4,703646,109.2730026,76889511.19,70.36
6657,2021-05-20,3,3,88046,109.2730026,9621050.79,8.8
6658,2021-05-21,3,3,887330,108.8600006,96594744.33,88.73
6659,2021-05-24,3,1,828557,108.9189987,90245598.81,82.86
6660,2021-05-24,3,4,837113,108.9189987,91177509.76,83.71
6661,2021-05-25,3,4,898247,108.8509979,97775082.31,89.82
6662,2021-05-26,3,4,848823,108.802002,92353641.74,84.88
6663,2021-05-27,3,1,256194,109.1699982,27968698.52,25.62
6664,2021-05-28,3,3,57678,109.8089981,6333563.39,5.77
6665,2021-05-28,3,1,236513,109.8089981,25971255.57,23.65
6666,2021-05-31,3,1,315291,109.9069977,34652687.21,31.53
6667,2021-05-31,3,3,832835,109.9069977,91534394.43,83.28
6668,2021-05-31,3,1,639362,109.9069977,70270357.86,63.94
6669,2021-06-01,3,4,548769,109.4929962,60086362.03,54.88
6670,2021-06-02,3,1,426849,109.4929962,46736975.93,42.68
6671,2021-06-02,3,4,128785,109.4929962,14101055.52,12.88
6672,2021-06-02,3,3,337658,109.4929962,36971186.11,33.77
6673,2021-06-03,3,2,600110,109.5950012,65769056.17,60.01
6674,2021-06-03,3,3,753177,109.5950012,82544434.22,75.32
6675,2021-06-04,3,3,355737,110.2659988,39225695.62,35.57
6676,2021-06-07,3,3,992064,109.6169968,108747076.31,99.21
6677,2021-06-07,3,2,411457,109.6169968,45102680.65,41.15
6678,2021-06-07,3,3,93754,109.6169968,10277031.92,9.38
6679,2021-06-08,3,3,703431,109.2740021,76866720.57,70.34
6680,2021-06-08,3,4,548805,109.2740021,59970118.72,54.88
6681,2021-06-08,3,2,498964,109.2740021,54523793.18,49.9
6682,2021-06-09,3,4,570587,109.4690018,62461589.33,57.06
6683,2021-06-10,3,4,941032,109.6100006,103146518.08,94.1
6684,2021-06-10,3,2,843762,109.6100006,92484753.33,84.38
6685,2021-06-10,3,2,823580,109.6100006,90272604.29,82.36
6686,2021-06-11,3,4,602533,109.4089966,65922530.95,60.25
6687,2021-06-11,3,3,759412,109.4089966,83086504.93,75.94
6688,2021-06-14,3,1,677783,109.7089996,74358894.88,67.78
6689,2021-06-14,3,2,218872,109.7089996,24012228.16,21.89
6690,2021-06-14,3,1,110784,109.7089996,12154001.81,11.08
6691,2021-06-15,3,4,179824,110.0410004,19788012.86,17.98
6692,2021-06-16,3,3,963128,110.0839996,106024982.37,96.31
6693,2021-06-16,3,2,211496,110.0839996,23282325.58,21.15
6694,2021-06-16,3,4,17444,110.0839996,1920305.29,1.74
6695,2021-06-17,3,1,360122,110.7699966,39890712.72,36.01
6696,2021-06-18,3,4,966873,110.3249969,106670260.73,96.69
6697,2021-06-18,3,3,807854,110.3249969,89126490.05,80.79
6698,2021-06-21,3,4,843555,110.2009964,92960601.52,84.36
6699,2021-06-21,3,3,806714,110.2009964,88900686.61,80.67
6700,2021-06-21,3,4,766290,110.2009964,84445921.53,76.63
6701,2021-06-22,3,4,974629,110.3740005,107573701.73,97.46
6702,2021-06-23,3,4,769666,110.6539993,85166621.03,76.97
6703,2021-06-23,3,3,493176,110.6539993,54571896.76,49.32
6704,2021-06-24,3,4,850181,111.012001,94380294.02,85.02
6705,2021-06-24,3,4,807445,111.012001,89636085.15,80.74
6706,2021-06-25,3,1,472861,110.9209976,52450213.85,47.29
6707,2021-06-28,3,4,363199,110.8219986,40250439.07,36.32
6708,2021-06-29,3,2,61588,110.6029968,6811817.37,6.16
6709,2021-06-29,3,2,790865,110.6029968,87472039.06,79.09
6710,2021-06-30,3,1,270278,110.5350037,29875179.73,27.03
6711,2021-07-01,3,4,983567,111.1240005,109297899.8,98.36
6712,2021-07-01,3,2,84504,111.1240005,9390422.54,8.45
6713,2021-07-02,3,1,842910,111.5719986,94045153.34,84.29
6714,2021-07-02,3,4,794088,111.5719986,88597985.22,79.41
6715,2021-07-02,3,3,323488,111.5719986,36092202.68,32.35
6716,2021-07-05,3,4,21931,111.1350021,2437301.73,2.19
6717,2021-07-06,3,1,404668,110.9160004,44884156.05,40.47
6718,2021-07-06,3,4,963899,110.9160004,106911821.87,96.39
6719,2021-07-06,3,1,478131,110.9160004,53032378.19,47.81
6720,2021-07-07,3,2,681809,110.6019974,75409437.25,68.18
6721,2021-07-08,3,4,144376,110.6350021,15973039.06,14.44
6722,2021-07-08,3,1,785092,110.6350021,86858655.07,78.51
6723,2021-07-09,3,4,164757,109.8010025,18090483.77,16.48
6724,2021-07-12,3,2,207256,110.2149963,22842719.27,20.73
6725,2021-07-13,3,2,414253,110.3249969,45702460.94,41.43
6726,2021-07-14,3,2,419368,110.5950012,46380004.46,41.94
6727,2021-07-14,3,1,515188,110.5950012,56977217.48,51.52
6728,2021-07-14,3,2,90813,110.5950012,10043463.84,9.08
6729,2021-07-15,3,3,40277,109.9840012,4429825.62,4.03
6730,2021-07-15,3,3,416599,109.9840012,45819224.92,41.66
6731,2021-07-16,3,1,994767,109.7779999,109203531.63,99.48
6732,2021-07-16,3,3,873425,109.7779999,95882849.56,87.34
6733,2021-07-19,3,4,774960,109.8740005,85147955.43,77.5
6734,2021-07-19,3,3,339740,109.8740005,37328592.93,33.97
6735,2021-07-19,3,2,898653,109.8740005,98738600.17,89.87
6736,2021-07-20,3,3,121930,109.5339966,13355480.21,12.19
6737,2021-07-21,3,3,936240,109.9199982,102911499.11,93.62
6738,2021-07-22,3,1,191678,110.2549973,21133457.37,19.17
6739,2021-07-23,3,1,935710,110.1399994,103059098.84,93.57
6740,2021-07-26,3,4,85765,110.5439987,9480806.05,8.58
6741,2021-07-26,3,1,159279,110.5439987,17607337.57,15.93
6742,2021-07-27,3,2,611930,110.302002,67497104.08,61.19
6743,2021-07-28,3,3,798585,109.8059998,87689424.35,79.86
6744,2021-07-29,3,1,385279,109.8909988,42338694.13,38.53
6745,2021-07-29,3,1,774572,109.8909988,85118490.72,77.46
6746,2021-07-29,3,4,740103,109.8909988,81330657.88,74.01
6747,2021-07-30,3,2,306878,109.4089966,33575214.06,30.69
6748,2021-08-02,3,2,806093,109.7060013,88433239.71,80.61
6749,2021-08-02,3,1,680371,109.7060013,74640781.81,68.04
6750,2021-08-03,3,3,210577,109.2689972,23009537.62,21.06
6751,2021-08-03,3,3,619694,109.2689972,67713341.95,61.97
6752,2021-08-03,3,1,149712,109.2689972,16358880.11,14.97
6753,2021-08-04,3,2,707402,108.9909973,77100449.47,70.74
6754,2021-08-04,3,2,45644,108.9909973,4974785.08,4.56
6755,2021-08-05,3,1,541450,109.5289993,59304476.67,54.15
6756,2021-08-06,3,4,653045,109.7519989,71672994.12,65.3
6757,2021-08-06,3,1,292708,109.7519989,32125288.09,29.27
6758,2021-08-06,3,1,561774,109.7519989,61655819.43,56.18
6759,2021-08-09,3,2,113441,110.2590027,12507891.53,11.34
6760,2021-08-10,3,4,95839,110.3059998,10571616.71,9.58
6761,2021-08-10,3,3,83138,110.3059998,9170620.21,8.31
6762,2021-08-10,3,1,329620,110.3059998,36359063.65,32.96
6763,2021-08-11,3,2,305777,110.5979996,33818324.52,30.58
6764,2021-08-12,3,1,875910,110.3740005,96677690.78,87.59
6765,2021-08-13,3,3,440246,110.4029999,48604479.09,44.02
6766,2021-08-16,3,2,305607,109.6240005,33501861.92,30.56
6767,2021-08-16,3,2,260570,109.6240005,28564725.81,26.06
6768,2021-08-17,3,4,379038,109.2969971,41427715.19,37.9
6769,2021-08-17,3,4,119984,109.2969971,13113890.9,12.0
6770,2021-08-17,3,4,360846,109.2969971,39439384.22,36.08
6771,2021-08-18,3,1,717458,109.5370026,78588198.81,71.75
6772,2021-08-18,3,1,970270,109.5370026,106280467.51,97.03
6773,2021-08-19,3,1,499849,109.8420029,54904415.31,49.98
6774,2021-08-20,3,1,584755,109.7679977,64187385.5,58.48
6775,2021-08-23,3,3,217911,109.8399963,23935343.43,21.79
6776,2021-08-23,3,2,295430,109.8399963,32450030.11,29.54
6777,2021-08-23,3,1,950608,109.8399963,104414779.2,95.06
6778,2021-08-24,3,1,751823,109.6780014,82458444.05,75.18
6779,2021-08-24,3,1,954524,109.6780014,104690284.61,95.45
6780,2021-08-25,3,1,40325,109.7300034,4424862.39,4.03
6781,2021-08-25,3,3,758363,109.7300034,83215174.57,75.84
6782,2021-08-25,3,2,503586,109.7300034,55258493.49,50.36
6783,2021-08-26,3,3,533302,109.9759979,58650419.63,53.33
6784,2021-08-27,3,4,710473,110.0479965,78186130.22,71.05
6785,2021-08-27,3,1,979759,110.0479965,107820515.0,97.98
6786,2021-08-27,3,4,585125,110.0479965,64391833.95,58.51
6787,2021-08-30,3,3,989310,109.8649979,108690541.07,98.93
6788,2021-08-30,3,1,757725,109.8649979,83247455.53,75.77
6789,2021-08-31,3,1,544277,109.9440002,59839990.6,54.43
6790,2021-09-01,3,1,407902,110.0559998,44892062.43,40.79
6791,2021-09-01,3,2,568836,110.0559998,62603814.7,56.88
6792,2021-09-02,3,1,379797,110.0960007,41814130.78,37.98
6793,2021-09-03,3,1,611541,109.9449997,67235875.06,61.15
6794,2021-09-06,3,2,385476,109.7639999,42311387.63,38.55
6795,2021-09-06,3,4,255611,109.7639999,28056885.78,25.56
6796,2021-09-06,3,2,385298,109.7639999,42291849.63,38.53
6797,2021-09-07,3,1,881240,109.8199997,96777776.54,88.12
6798,2021-09-07,3,1,944220,109.8199997,103694240.12,94.42
6799,2021-09-08,3,3,853654,110.2959976,94154619.54,85.37
6800,2021-09-08,3,1,735218,110.2959976,81091602.76,73.52
6801,2021-09-09,3,2,776230,110.2180023,85554519.93,77.62
6802,2021-09-10,3,3,604902,109.7809982,66406745.37,60.49
6803,2021-09-10,3,1,750411,109.7809982,82380868.64,75.04
6804,2021-09-10,3,2,61451,109.7809982,6746152.12,6.15
6805,2021-09-13,3,2,854892,109.9150009,93965454.95,85.49
6806,2021-09-13,3,1,653579,109.9150009,71838136.37,65.36
6807,2021-09-13,3,3,980968,109.9150009,107823098.6,98.1
6808,2021-09-14,3,3,187042,109.9940033,20573498.37,18.7
6809,2021-09-15,3,2,17040,109.7190018,1869611.79,1.7
6810,2021-09-15,3,1,742818,109.7190018,81501249.48,74.28
6811,2021-09-15,3,3,668996,109.7190018,73401573.33,66.9
6812,2021-09-16,3,1,563636,109.3830032,61652198.39,56.36
6813,2021-09-16,3,1,37290,109.3830032,4078892.19,3.73
6814,2021-09-17,3,2,934059,109.6989975,102465335.91,93.41
6815,2021-09-17,3,3,744285,109.6989975,81647318.35,74.43
6816,2021-09-20,3,4,303611,109.9710007,33388405.49,30.36
6817,2021-09-21,3,4,649655,109.4369965,71096291.96,64.97
6818,2021-09-21,3,3,650896,109.4369965,71232103.27,65.09
6819,2021-09-22,3,3,893312,109.1490021,97504113.36,89.33
6820,2021-09-22,3,1,350738,109.1490021,38282702.7,35.07
6821,2021-09-22,3,3,412820,109.1490021,45058891.05,41.28
6822,2021-09-23,3,2,73408,109.8219986,8061813.27,7.34
6823,2021-09-23,3,4,790317,109.8219986,86794192.47,79.03
6824,2021-09-23,3,2,461623,109.8219986,50696360.46,46.16
6825,2021-09-24,3,3,889305,110.3259964,98113460.23,88.93
6826,2021-09-24,3,3,905065,110.3259964,99852197.93,90.51
6827,2021-09-24,3,2,31334,110.3259964,3456954.77,3.13
6828,2021-09-27,3,1,204566,110.7639999,22658548.4,20.46
6829,2021-09-27,3,4,737917,110.7639999,81734638.51,73.79
6830,2021-09-27,3,2,298849,110.7639999,33101710.61,29.88
6831,2021-09-28,3,2,197295,110.9639969,21892641.77,19.73
6832,2021-09-29,3,2,172920,111.5279999,19285421.74,17.29
